"","event_type","xg","secondary_type","event_goalie_id","goal"
"74045","SHOT",0.000370340858353302,"snap",8473503,0
"74048","SHOT",0.00912054255604744,"wrist",8473503,0
"74054","SHOT",0.120597451925278,"tip-in",8476914,0
"74058","SHOT",0.00588126387447119,"wrist",8473503,0
"74059","GOAL",0.368406742811203,"tip-in",8473503,1
"74061","SHOT",0.00399389583617449,"wrist",8476914,0
"74067","SHOT",0.00326526188291609,"wrist",8476914,0
"74074","SHOT",0.000456061301520094,"wrist",8476914,0
"74077","GOAL",0.0075340480543673,"wrist",8473503,1
"74079","SHOT",0.23354272544384,"tip-in",8473503,0
"74085","SHOT",0.00676664803177118,"wrist",8476914,0
"74087","SHOT",0.00466097751632333,"snap",8476914,0
"74088","SHOT",0.0139594320207834,"wrist",8476914,0
"74089","SHOT",0.0236663613468409,"wrist",8476914,0
"74090","SHOT",0.0196523349732161,"wrist",8476914,0
"74097","GOAL",0.00478822272270918,"snap",8473503,1
"74099","SHOT",0.000555367150809616,"wrist",8476914,0
"74103","SHOT",0.00313621293753386,"wrist",8476914,0
"74109","SHOT",0.000935504329390824,"wrist",8476914,0
"74113","SHOT",0.00144044007174671,"wrist",8473503,0
"74126","SHOT",0.000442779448349029,"snap",8476914,0
"74127","SHOT",0.000584641820751131,"wrist",8476914,0
"74129","GOAL",0.00203683506697416,"wrist",8473503,1
"74133","SHOT",0.000416707538533956,"slap",8473503,0
"74134","SHOT",0.00057635351549834,"wrist",8476914,0
"74137","SHOT",0.000554741069208831,"wrist",8476914,0
"74141","SHOT",0.000658209493849427,"wrist",8476914,0
"74145","SHOT",0.00124520319513977,"snap",8476914,0
"74150","SHOT",0.000707444443833083,"snap",8476914,0
"74158","SHOT",0.00150547968223691,"wrist",8473503,0
"74159","SHOT",0.00898647308349609,"wrist",8473503,0
"74167","SHOT",0.000352937553543597,"wrist",8476914,0
"74172","SHOT",0.00287773623131216,"wrist",8476914,0
"74175","SHOT",0.000624616979621351,"wrist",8476914,0
"74178","GOAL",0.00142106250859797,"wrist",NA,1
"74180","SHOT",0.00124550925102085,"wrist",8473503,0
"74182","SHOT",0.0143490908667445,"wrist",8473503,0
"74183","SHOT",0.000930467213038355,"slap",8473503,0
"74187","SHOT",0.000549046497326344,"slap",8476914,0
"74188","SHOT",0.00164055952336639,"wrist",8476914,0
"74190","SHOT",0.00736868474632502,"snap",8473503,0
"74191","SHOT",0.00157498265616596,"wrist",8473503,0
"74199","GOAL",0.00476841954514384,"slap",8476914,1
"74205","SHOT",0.000950159563217312,"wrist",8473503,0
"74208","SHOT",0.00125693343579769,"wrist",8476914,0
"74215","SHOT",0.00127667095512152,"slap",8476914,0
"74217","GOAL",0.0018421586137265,"snap",8476914,1
"74221","GOAL",0.000935926509555429,"slap",8476914,1
"74226","SHOT",0.00041173305362463,"snap",8476914,0
"74236","SHOT",0.163330480456352,"tip-in",8473503,0
"74246","SHOT",0.245065972208977,"tip-in",8473503,0
"74247","SHOT",0.00795093737542629,"wrist",8473503,0
"74249","SHOT",0.00631824973970652,"bat",8476914,0
"74255","SHOT",0.000537994841579348,"slap",8476914,0
"74258","SHOT",0.000699236872605979,"snap",8476914,0
"74261","SHOT",0.000692786881700158,"wrist",8476914,0
"74266","SHOT",0.000310974661260843,"wrist",8473503,0
"74283","SHOT",0.000446239195298404,"wrist",8476914,0
"74286","SHOT",0.0730697140097618,"tip-in",8473503,0
"74289","SHOT",0.000399315496906638,"wrist",8473503,0
"74298","SHOT",0.00247383257374167,"snap",8473503,0
"74303","SHOT",0.391494661569595,"deflected",8473503,0
"74306","SHOT",0.00173005810938776,"wrist",8473503,0
"74308","SHOT",0.000633826944977045,"wrist",8473503,0
"74314","SHOT",0.00096624466823414,"wrist",8473503,0
"74320","SHOT",0.00325545622035861,"slap",8473503,0
"74330","SHOT",NA,"backhand",8473503,0
"74331","SHOT",NA,"wrist",8476914,0
"74334","SHOT",NA,"wrist",8473503,0
"74338","SHOT",NA,"wrist",8476914,0
"74342","SHOT",NA,"snap",8476914,0
"74344","GOAL",NA,"bat",8473503,1
"74349","SHOT",0.000842546811327338,"wrist",8478007,0
"74353","SHOT",0.000397444353438914,"slap",8478007,0
"74355","SHOT",0.148175373673439,"wrap-around",8478971,0
"74356","SHOT",0.00627902103587985,"wrist",8478971,0
"74363","SHOT",0.000787043594755232,"snap",8478971,0
"74365","SHOT",0.000946150801610202,"snap",8478971,0
"74369","SHOT",0.000529616256244481,"wrist",8478971,0
"74370","SHOT",0.00527436984702945,"wrist",8478971,0
"74374","SHOT",0.0764055997133255,"backhand",8478971,0
"74379","SHOT",0.00114065257366747,"wrist",8478007,0
"74380","SHOT",0.00280844722874463,"wrist",8478007,0
"74381","SHOT",0.00215769303031266,"snap",8478007,0
"74387","SHOT",0.000400878343498334,"slap",8478007,0
"74391","SHOT",0.000338740850565955,"wrist",8478007,0
"74392","SHOT",0.00251674046739936,"wrist",8478007,0
"74393","SHOT",0.000118281037430279,"wrist",8478971,0
"74401","SHOT",0.00132708926685154,"wrist",8478007,0
"74402","SHOT",0.000635508564300835,"wrist",8478971,0
"74403","SHOT",0.0052545228973031,"wrist",8478971,0
"74405","SHOT",0.00841939635574818,"tip-in",8478971,0
"74414","SHOT",0.00153624941594899,"snap",8478971,0
"74422","SHOT",0.000998855684883893,"snap",8478971,0
"74431","SHOT",0.00335706816986203,"wrist",8478971,0
"74432","SHOT",0.0336069539189339,"wrist",8478971,0
"74435","SHOT",0.156316086649895,"tip-in",8478971,0
"74441","SHOT",0.00168316683266312,"snap",8478971,0
"74448","SHOT",0.00506614986807108,"snap",8478007,0
"74452","GOAL",0.000628926674835384,"slap",8478971,1
"74455","SHOT",0.00552224228158593,"wrist",8478007,0
"74456","SHOT",0.00105307449121028,"snap",8478007,0
"74461","SHOT",0.00656571704894304,"snap",8478007,0
"74465","SHOT",0.0167905502021313,"wrist",8478971,0
"74466","SHOT",0.000738759350497276,"wrist",8478971,0
"74468","SHOT",0.0012226594844833,"wrist",8478007,0
"74470","SHOT",0.191166669130325,"backhand",8478007,0
"74472","GOAL",0.00975269172340631,"wrist",8478007,1
"74489","SHOT",0.00305499951355159,"wrist",8478007,0
"74490","SHOT",0.0176352001726627,"snap",8478007,0
"74492","SHOT",0.000454821798484772,"slap",8478971,0
"74500","SHOT",0.00103084486909211,"wrist",8478971,0
"74505","SHOT",0.000577027385588735,"snap",8478971,0
"74516","SHOT",0.238442212343216,"tip-in",8478007,0
"74518","SHOT",0.0774814337491989,"tip-in",8478007,0
"74522","SHOT",0.0004305207694415,"slap",8478007,0
"74528","SHOT",0.141025573015213,"tip-in",8478007,0
"74529","SHOT",0.000592615047935396,"snap",8478007,0
"74536","SHOT",0.000760020688176155,"snap",8478971,0
"74537","SHOT",0.003697844222188,"wrist",8478007,0
"74542","SHOT",0.00415478926151991,"snap",8478007,0
"74547","SHOT",0.00759063474833965,"wrist",8478971,0
"74552","SHOT",0.000694853544700891,"snap",8478971,0
"74557","SHOT",0.0324319116771221,"backhand",8478971,0
"74559","SHOT",0.000853506266139448,"wrist",8478007,0
"74567","SHOT",0.00253364187665284,"slap",8478971,0
"74575","SHOT",0.000635065662208945,"snap",8478007,0
"74579","GOAL",0.00241287751123309,"snap",8478007,1
"74582","GOAL",0.00665962509810925,"snap",8478007,1
"74584","SHOT",0.00481705041602254,"wrist",8478007,0
"74586","SHOT",0.000570360803976655,"slap",8478007,0
"74587","SHOT",0.0083454055711627,"wrist",8478971,0
"74588","SHOT",0.00319138751365244,"wrist",8478007,0
"74596","SHOT",0.069315604865551,"wrap-around",8478971,0
"74597","SHOT",0.00702640553936362,"wrist",8478971,0
"74600","SHOT",0.00157475925516337,"wrist",8478971,0
"74601","SHOT",0.011562705039978,"wrist",8478971,0
"74602","SHOT",0.0124707827344537,"poke",8478971,0
"74605","SHOT",0.000436982460087165,"snap",8478971,0
"74608","SHOT",0.000815065752249211,"slap",8478971,0
"74617","SHOT",0.00612124381586909,"wrist",8478971,0
"74627","SHOT",0.107843309640884,"deflected",8478971,0
"74628","GOAL",0.00276679173111916,"slap",8478971,1
"74632","SHOT",0.00245115952566266,"wrist",8478971,0
"74636","SHOT",0.00152285734657198,"slap",8478971,0
"74644","SHOT",0.0190693903714418,"deflected",8480051,0
"74650","SHOT",0.000474341068184003,"wrist",8480051,0
"74660","SHOT",0.203586757183075,"tip-in",8480051,0
"74663","SHOT",0.00770067749544978,"snap",8480051,0
"74669","SHOT",NA,"wrist",8480051,0
"74674","SHOT",0.258400470018387,"tip-in",8480051,0
"74675","SHOT",0.0243936292827129,"wrist",8480051,0
"74681","SHOT",0.00239070830866694,"snap",8480051,0
"74684","SHOT",0.00346406386233866,"wrist",8480051,0
"74689","GOAL",0.00103257724549621,"wrist",8478499,1
"74691","SHOT",0.00729113817214966,"wrist",8478499,0
"74695","SHOT",0.000316110061248764,"slap",8480051,0
"74697","SHOT",0.0385978519916534,"backhand",8480051,0
"74699","SHOT",0.00538425846025348,"snap",8480051,0
"74701","SHOT",0.00159102899488062,"wrist",8480051,0
"74706","SHOT",0.00115499389357865,"snap",8478499,0
"74709","SHOT",0.000960330886300653,"wrist",8478499,0
"74716","GOAL",0.00294480985030532,"wrist",8478499,1
"74722","SHOT",0.114722944796085,"backhand",8480051,0
"74737","SHOT",0.19406396150589,"tip-in",8480051,0
"74748","SHOT",0.00449207006022334,"wrist",8480051,0
"74752","SHOT",0.00408580293878913,"snap",8480051,0
"74755","SHOT",0.0635448396205902,"wrap-around",8478499,0
"74758","SHOT",0.00168062327429652,"wrist",8480051,0
"74775","SHOT",0.00667429668828845,"wrist",8478499,0
"74780","GOAL",0.00402005109935999,"wrist",8480051,1
"74791","SHOT",0.00489945756271482,"wrist",8480051,0
"74795","SHOT",0.00723299663513899,"wrist",8480051,0
"74800","SHOT",0.012918776832521,"wrist",8478499,0
"74801","SHOT",0.00259603536687791,"wrist",8478499,0
"74802","SHOT",0.002662502694875,"wrist",8478499,0
"74817","GOAL",0.00534643232822418,"snap",NA,1
"74823","GOAL",0.00246021104976535,"wrist",8480051,1
"74825","SHOT",0.00260654510930181,"wrist",8478499,0
"74838","GOAL",0.00374158658087254,"wrist",8480051,1
"74841","GOAL",0.00212359568104148,"snap",8478499,1
"74850","SHOT",0.000735644367523491,"wrist",8480051,0
"74855","SHOT",0.00197464902885258,"wrist",8480051,0
"74861","SHOT",0.0492122694849968,"backhand",8480051,0
"74864","GOAL",0.00228075799532235,"wrist",8480051,1
"74876","SHOT",0.00141945644281805,"wrist",8480051,0
"74880","SHOT",0.00701881758868694,"wrist",8478499,0
"74882","SHOT",0.000530185759998858,"wrist",8478499,0
"74886","SHOT",0.00108064920641482,"wrist",8478499,0
"74891","SHOT",0.00127620110288262,"wrist",8480051,0
"74900","SHOT",0.19336473941803,"deflected",8478499,0
"74908","SHOT",0.00385598791763186,"wrist",8480051,0
"74909","SHOT",0.000364502309821546,"wrist",8480051,0
"74916","SHOT",0.0595232024788857,"backhand",8480051,0
"74921","SHOT",0.0843280926346779,"backhand",8480051,0
"74926","SHOT",0.000217977736610919,"snap",8478499,0
"74927","SHOT",0.0018695411272347,"wrist",8478499,0
"74928","SHOT",0.000480051443446428,"wrist",8480051,0
"74930","SHOT",0.00057842570822686,"wrist",8480051,0
"74931","SHOT",0.000152371605508961,"wrist",8478499,0
"74938","SHOT",0.000892152194865048,"slap",8478499,0
"74940","SHOT",0.00124983431305736,"wrist",8480051,0
"74943","SHOT",0.000744306191336364,"wrist",8478499,0
"74951","SHOT",0.00364678725600243,"wrist",8478499,0
"74953","SHOT",0.130676850676537,"tip-in",8480051,0
"74960","SHOT",0.00220181280747056,"wrist",8478499,0
"74961","SHOT",0.00425913231447339,"snap",8478499,0
"74966","SHOT",0.0302583072334528,"wrap-around",8480051,0
"74971","SHOT",0.00144432112574577,"snap",8480051,0
"74986","GOAL",0.00361816328950226,"wrist",8480051,1
"74989","SHOT",0.000869515293743461,"wrist",8478499,0
"74990","SHOT",0.0156978126615286,"snap",8480051,0
"74994","GOAL",0.0794687494635582,"wrap-around",8480051,1
"74996","GOAL",0.0037513233255595,"slap",8478499,1
"74999","SHOT",0.021592041477561,"wrist",8478499,0
"75011","SHOT",0.000436351867392659,"slap",8477465,0
"75013","SHOT",0.00134917791001499,"snap",8477970,0
"75014","SHOT",0.000606737216003239,"slap",8477970,0
"75020","SHOT",0.000160324299940839,"wrist",8477465,0
"75025","SHOT",0.206097453832626,"backhand",8477465,0
"75028","SHOT",0.00438704108819366,"wrist",8477465,0
"75032","SHOT",0.00048544563469477,"wrist",8477970,0
"75034","GOAL",0.0970809236168861,"backhand",8477970,1
"75038","SHOT",0.00664446363225579,"wrist",8477465,0
"75046","SHOT",0.0700444579124451,"backhand",8477970,0
"75056","SHOT",0.00195885170251131,"snap",8477465,0
"75057","SHOT",0.000368132052244619,NA,8477970,0
"75059","SHOT",NA,"backhand",8477970,0
"75063","SHOT",0.0027035151142627,"wrist",8477465,0
"75069","GOAL",0.00687614316120744,"wrist",8477465,1
"75073","SHOT",0.00383752770721912,"wrist",8477970,0
"75078","SHOT",0.000365032785339281,"slap",8477970,0
"75087","SHOT",0.00255377241410315,"wrist",8477465,0
"75091","SHOT",0.000347000604961067,"wrist",8477465,0
"75096","SHOT",0.00466230278834701,"wrist",8477465,0
"75097","SHOT",0.00376178813166916,"wrist",8477970,0
"75100","SHOT",0.00045034586219117,"wrist",8477465,0
"75103","SHOT",0.00071371061494574,"wrist",8477465,0
"75104","SHOT",0.000852606841363013,"slap",8477465,0
"75107","SHOT",0.00105795497074723,"slap",8477465,0
"75109","GOAL",0.402978003025055,"tip-in",8477970,1
"75112","SHOT",0.000584375811740756,"wrist",8477465,0
"75113","SHOT",0.00802561081945896,"wrist",8477465,0
"75114","GOAL",0.328612446784973,"backhand",8477465,1
"75118","SHOT",0.00297276070341468,"wrist",8477970,0
"75136","SHOT",0.00108780956361443,"wrist",8477970,0
"75145","SHOT",0.000736158748622984,"wrist",8477465,0
"75146","SHOT",0.167813330888748,"backhand",8477465,0
"75147","SHOT",0.000535488245077431,"snap",8477970,0
"75163","SHOT",0.000502316397614777,"wrist",8477970,0
"75169","SHOT",0.000454957073088735,"slap",8477465,0
"75183","SHOT",0.000229749508434907,"wrist",8477970,0
"75200","GOAL",0.00689171953126788,"wrist",8477465,1
"75202","SHOT",0.00173966726288199,"wrist",8477465,0
"75204","SHOT",0.00493271183222532,"snap",8477970,0
"75210","SHOT",0.00203205924481153,"wrist",8477970,0
"75216","SHOT",0.00145178334787488,"snap",8477970,0
"75220","SHOT",0.00173117034137249,"wrist",8477465,0
"75221","SHOT",0.002694187220186,"wrist",8477465,0
"75225","SHOT",0.195463687181473,"tip-in",8477465,0
"75235","GOAL",0.00363683351315558,"wrist",8477465,1
"75238","GOAL",0.00153246824629605,"snap",8477465,1
"75245","SHOT",0.00465996423736215,"bat",8477970,0
"75246","SHOT",0.000542110297828913,"wrist",8477465,0
"75248","SHOT",NA,"wrist",8477970,0
"75252","SHOT",0.00718599325045943,"wrist",8477465,0
"75254","SHOT",0.114124685525894,"deflected",8477970,0
"75259","SHOT",0.00241785938851535,"wrist",8477465,0
"75263","SHOT",0.000181823488674127,"wrist",8477970,0
"75281","SHOT",0.00129075907170773,"wrist",8477992,0
"75289","SHOT",0.000600557017605752,"wrist",8475852,0
"75303","SHOT",0.122424729168415,"deflected",8475852,0
"75309","SHOT",0.0296573210507631,"backhand",8475852,0
"75314","SHOT",0.00300960917957127,"wrist",8475852,0
"75323","SHOT",0.267349302768707,"tip-in",8477992,0
"75324","SHOT",0.147897034883499,"tip-in",8477992,0
"75325","SHOT",0.0260689277201891,"wrist",8477992,0
"75326","SHOT",0.00875995121896267,"wrist",8475852,0
"75327","GOAL",0.126025140285492,"tip-in",8477992,1
"75332","SHOT",0.0105951437726617,"wrist",8475852,0
"75333","SHOT",0.00092345813754946,"wrist",8477992,0
"75342","SHOT",0.100402012467384,"tip-in",8475852,0
"75351","SHOT",0.00811420194804668,"snap",8475852,0
"75352","SHOT",0.00888583157211542,"wrist",8475852,0
"75353","SHOT",0.0717906206846237,"tip-in",8475852,0
"75358","SHOT",0.000812935817521065,"wrist",8475852,0
"75359","SHOT",0.0106437401846051,"wrist",8475852,0
"75360","SHOT",0.000843316258396953,"snap",8475852,0
"75379","SHOT",0.025909373536706,"wrap-around",8477992,0
"75380","SHOT",0.0203509349375963,"wrist",8477992,0
"75381","SHOT",0.0127096101641655,"wrist",8477992,0
"75383","SHOT",0.002339520258829,"snap",8475852,0
"75384","SHOT",0.000630387046840042,"slap",8475852,0
"75388","SHOT",0.000722968659829348,"wrist",8475852,0
"75396","GOAL",0.170591354370117,"tip-in",8475852,1
"75400","SHOT",0.0175539497286081,"wrist",8477992,0
"75402","SHOT",0.00287280394695699,"wrist",8477992,0
"75412","SHOT",0.235785529017448,"tip-in",8475852,0
"75417","GOAL",0.000423793215304613,"slap",8475852,1
"75434","SHOT",0.202543377876282,"tip-in",8477992,0
"75459","SHOT",0.000499100249726325,"wrist",8475852,0
"75464","SHOT",0.000564284913707525,"wrist",8475852,0
"75467","SHOT",0.000589418574236333,"wrist",8475852,0
"75480","SHOT",0.00203334470279515,"wrist",8475852,0
"75486","GOAL",0.00913671217858791,"wrist",8477992,1
"75489","SHOT",0.00779660698026419,"wrist",8475852,0
"75505","SHOT",0.0118405781686306,"wrist",8475852,0
"75526","SHOT",0.0239919032901525,"backhand",8475852,0
"75532","GOAL",0.00950029399245977,"wrist",8475852,1
"75535","SHOT",0.000688074389472604,"wrist",8475852,0
"75541","SHOT",0.00609381217509508,"wrist",8475852,0
"75546","SHOT",0.0133945820853114,"wrist",8475852,0
"75560","SHOT",0.00161569437477738,"wrist",8475852,0
"75565","SHOT",0.0026061050593853,"snap",8477992,0
"75570","GOAL",0.8750119805336,"wrist",NA,1
"75580","SHOT",0.00114807556383312,"wrist",8474593,0
"75589","SHOT",0.000375036150217056,"wrist",8479193,0
"75592","SHOT",0.00102814182173461,"wrist",8479193,0
"75594","SHOT",0.000781855429522693,"wrist",8474593,0
"75603","SHOT",0.00274415384046733,"wrist",8474593,0
"75608","SHOT",0.0013777589192614,"wrist",8474593,0
"75615","SHOT",0.000345394277246669,"snap",8479193,0
"75618","SHOT",NA,"wrist",8479193,0
"75626","SHOT",0.00184667960274965,"wrist",8474593,0
"75628","SHOT",0.00152793095912784,"slap",8479193,0
"75632","GOAL",0.00344737968407571,"slap",8474593,1
"75641","SHOT",0.00046553643187508,"slap",8479193,0
"75645","SHOT",0.00289687025360763,"wrist",8474593,0
"75647","SHOT",0.000833928876090795,"wrist",8479193,0
"75665","SHOT",0.000509757199324667,"wrist",8474593,0
"75670","SHOT",0.000628953042905778,"wrist",8474593,0
"75673","SHOT",0.000165257733897306,"wrist",8479193,0
"75677","GOAL",0.000891501666046679,"wrist",8479193,1
"75685","SHOT",0.135439574718475,"deflected",8479193,0
"75688","SHOT",0.0709515511989594,"deflected",8479193,0
"75709","SHOT",0.00323155825026333,"backhand",8479193,0
"75713","SHOT",0.120924107730389,"deflected",8479193,0
"75722","SHOT",0.000956633826717734,"slap",8479193,0
"75724","SHOT",0.00312325963750482,"wrist",8474593,0
"75727","SHOT",0.00179286149796098,"wrist",8474593,0
"75733","SHOT",0.245066359639168,"tip-in",8479193,0
"75741","SHOT",0.00105752423405647,"slap",8474593,0
"75745","SHOT",0.000809624325484037,"wrist",8474593,0
"75749","SHOT",0.00369329890236259,"wrist",8479193,0
"75754","SHOT",0.000985252321697772,"wrist",8479193,0
"75755","GOAL",0.0211953539401293,"wrist",8479193,1
"75757","SHOT",0.00189107179176062,"snap",8479193,0
"75764","SHOT",0.000479521142551675,"wrist",8479193,0
"75768","SHOT",0.00125494762323797,"wrist",8479193,0
"75774","SHOT",0.00256182951852679,"wrist",8474593,0
"75781","SHOT",0.00118242518510669,"wrist",8479193,0
"75786","SHOT",0.00106396689079702,"slap",8479193,0
"75787","SHOT",0.000905572494957596,"wrist",8479193,0
"75791","SHOT",0.00696805724874139,"wrist",8479193,0
"75792","SHOT",0.00545764621347189,"wrist",8479193,0
"75793","SHOT",0.00428138673305511,"wrist",8479193,0
"75804","GOAL",0.0129565121605992,"wrist",8479193,1
"75818","SHOT",0.000505328178405762,"wrist",8474593,0
"75821","SHOT",0.000956231961026788,"wrist",8474593,0
"75825","SHOT",0.000374423689208925,"snap",8479193,0
"75831","SHOT",0.000480967486510053,"wrist",8479193,0
"75833","SHOT",0.000632005278021097,"wrist",8474593,0
"75840","SHOT",0.00181822536978871,"wrist",8479193,0
"75843","GOAL",0.0034082131460309,"snap",8479193,1
"75848","SHOT",0.000921711151022464,"wrist",8479193,0
"75853","SHOT",0.00280739646404982,"wrist",8474593,0
"75856","SHOT",0.0842162668704987,"tip-in",8479193,0
"75859","GOAL",0.188469111919403,"tip-in",8474593,1
