"","event_type","xg","secondary_type","event_goalie_id","goal","goalie_id_stan"
"476","SHOT",2.27182058524947,"tip-in",8477465,0,34
"478","SHOT",-0.220789725674669,"wrist",8477465,0,34
"483","SHOT",-0.278100859751277,"backhand",8475852,0,17
"485","SHOT",-0.389151372675291,"wrist",8475852,0,17
"489","SHOT",-0.379915352447663,"snap",8475852,0,17
"490","SHOT",-0.385504079243281,"wrist",8475852,0,17
"503","SHOT",-0.387382819765555,"wrist",8475852,0,17
"504","SHOT",1.97197877385351,"tip-in",8475852,0,17
"505","GOAL",-0.369108934699336,"wrist",8475852,1,17
"511","SHOT",-0.359879965325656,"wrist",8475852,0,17
"518","SHOT",-0.369504314660314,"wrist",8475852,0,17
"519","SHOT",-0.374410283694059,"wrist",8477465,0,34
"520","GOAL",4.07141505080912,"backhand",8477465,1,34
"522","SHOT",0.326741871547909,"backhand",8475852,0,17
"523","SHOT",5.73518380969029,"backhand",8475852,0,17
"524","SHOT",-0.111419031756402,"tip-in",8475852,0,17
"526","SHOT",-0.383150591203066,"wrist",8477465,0,34
"532","SHOT",-0.37069756913421,"slap",8477465,0,34
"536","SHOT",-0.369322572622364,"wrist",8475852,0,17
"537","SHOT",-0.335155026711262,"wrist",8475852,0,17
"541","SHOT",-0.341312333890104,"wrist",8477465,0,34
"554","SHOT",1.67533327885654,"tip-in",8475852,0,17
"557","SHOT",-0.391481135145928,"wrist",8475852,0,17
"562","SHOT",-0.260138786434717,"wrist",8477465,0,34
"565","SHOT",-0.227676868743275,"wrist",8477465,0,34
"573","SHOT",-0.159522892710753,"wrist",8477465,0,34
"582","SHOT",-0.107025602441322,"backhand",8475852,0,17
"583","SHOT",-0.379787037428844,"wrist",8477465,0,34
"586","SHOT",-0.3715787911316,"snap",8475852,0,17
"587","SHOT",-0.360518687225806,"snap",8475852,0,17
"589","SHOT",-0.377227776356743,"wrist",8477465,0,34
"599","GOAL",-0.354333958585976,"wrist",8477465,1,34
"601","SHOT",-0.374156855051248,"wrist",8477465,0,34
"605","SHOT",-0.37212940879815,"snap",8475852,0,17
"611","SHOT",0.259320544389169,"backhand",8475852,0,17
"612","SHOT",-0.377331954295854,"wrist",8475852,0,17
"617","GOAL",-0.344834087216209,"wrist",8477465,1,34
"626","SHOT",-0.382304799286915,"wrist",8475852,0,17
"632","SHOT",-0.358227087400565,"slap",8475852,0,17
"640","SHOT",-0.346115055801835,"snap",8475852,0,17
"643","SHOT",-0.352976115459029,"wrist",8475852,0,17
"665","SHOT",-0.240817131553398,"backhand",8478499,0,51
"666","SHOT",-0.102391611660931,"wrist",8478499,0,51
"667","SHOT",-0.248876241788017,"wrist",8478499,0,51
"668","SHOT",-0.226453419178773,"tip-in",8478499,0,51
"684","SHOT",-0.378786106193118,"slap",8478499,0,51
"685","GOAL",1.79274391912805,"tip-in",8475831,1,15
"692","SHOT",-0.375991976355114,"wrist",8475831,0,15
"693","SHOT",-0.258694363629376,"wrist",8475831,0,15
"701","SHOT",-0.288938589057406,"wrist",8478499,0,51
"704","SHOT",-0.300139460227267,"wrist",8478499,0,51
"706","SHOT",-0.352631271679897,"wrist",8478499,0,51
"710","SHOT",1.17821518726116,"backhand",8475831,0,15
"714","SHOT",-0.331541054050242,"wrist",8475831,0,15
"717","SHOT",-0.387365075636902,"slap",8478499,0,51
"719","SHOT",-0.388055174277533,"slap",8478499,0,51
"721","SHOT",-0.376910959754134,"wrist",8475831,0,15
"725","SHOT",-0.383583222669544,"wrist",8478499,0,51
"727","SHOT",3.71459234007827,"tip-in",8478499,0,51
"728","SHOT",-0.365187046374185,"wrist",8478499,0,51
"747","SHOT",-0.35657767266261,"snap",8475831,0,15
"748","SHOT",-0.327047753536179,"wrist",8475831,0,15
"758","SHOT",2.42658809130329,"tip-in",8475831,0,15
"765","SHOT",-0.296975085911993,"snap",8475831,0,15
"766","GOAL",-0.357888311043163,"snap",8475831,1,15
"770","SHOT",-0.376945903038564,"wrist",8475831,0,15
"771","SHOT",-0.385354096205541,"wrist",8475831,0,15
"774","SHOT",-0.374380747361877,"wrist",8478499,0,51
"778","SHOT",-0.317895809277174,"wrist",8475831,0,15
"781","SHOT",-0.382402548770458,"wrist",8475831,0,15
"788","SHOT",-0.38275213047705,"wrist",8478499,0,51
"789","SHOT",-0.247445808616086,"wrist",8478499,0,51
"792","SHOT",-0.387755668905185,"wrist",8478499,0,51
"795","SHOT",-0.385621118371179,"wrist",8475831,0,15
"796","SHOT",1.84481601762352,"deflected",8475831,0,15
"801","SHOT",-0.38440200463484,"slap",8478499,0,51
"802","GOAL",-0.347184133457548,"wrist",8478499,1,51
"807","SHOT",-0.336990615134737,"wrist",8475831,0,15
"808","SHOT",-0.123025472254529,"wrist",8475831,0,15
"830","SHOT",-0.339428637280113,"wrist",8478499,0,51
"836","SHOT",0.600931732632998,"tip-in",8478499,0,51
"837","SHOT",-0.199028659266572,"snap",8478499,0,51
"840","SHOT",1.79475360799178,"deflected",8478499,0,51
"854","SHOT",-0.381283375531065,"wrist",8475831,0,15
"867","SHOT",-0.383485356833864,"wrist",8475831,0,15
"871","SHOT",-0.382392701615336,"snap",8475831,0,15
"873","SHOT",-0.386826230068916,"wrist",8475831,0,15
"884","SHOT",-0.386709958351804,"wrist",8475831,0,15
"887","SHOT",-0.3903847322764,"wrist",8475831,0,15
"889","SHOT",-0.386765778717281,"snap",8478499,0,51
"893","SHOT",-0.380573932919897,"slap",8478499,0,51
"904","SHOT",4.66515546119846,"tip-in",8478499,0,51
"906","SHOT",-0.356785966942641,"wrist",8478499,0,51
"918","SHOT",5.03410376197414,"backhand",8478499,0,51
"921","SHOT",-0.360218577421217,"wrist",8478499,0,51
"922","SHOT",-0.350574172742479,"slap",8478499,0,51
"923","SHOT",-0.361067859045947,"slap",8478499,0,51
"938","SHOT",-0.356206834447229,"wrist",8478499,0,51
"939","SHOT",-0.363858304969968,"wrist",8478499,0,51
"981","SHOT",1.89014133479305,"tip-in",8475883,0,18
"987","SHOT",-0.366794760848462,"wrist",8475883,0,18
"988","GOAL",2.3274433676877,"tip-in",8475883,1,18
"999","SHOT",-0.364802748954254,"wrist",8475883,0,18
"1001","SHOT",-0.354721445423309,"wrist",8475883,0,18
"1002","SHOT",1.30148559492029,"backhand",8476914,0,26
"1003","SHOT",-0.22710085722283,"wrist",8476914,0,26
"1006","SHOT",-0.37949629140469,"slap",8476914,0,26
"1007","SHOT",-0.38400347375533,"wrist",8476914,0,26
"1011","SHOT",2.23331082036309,"deflected",8475883,0,18
"1017","SHOT",-0.382206988205182,"wrist",8476914,0,26
"1024","SHOT",0.117090487568051,"backhand",8475883,0,18
"1028","SHOT",-0.373901809455945,"wrist",8475883,0,18
"1034","SHOT",-0.379028351342294,"wrist",8475883,0,18
"1037","SHOT",2.75052689567466,"tip-in",8476914,0,26
"1038","SHOT",-0.386504840228453,"wrist",8476914,0,26
"1040","SHOT",-0.386109472244901,"wrist",8476914,0,26
"1041","SHOT",1.02517232102395,"backhand",8476914,0,26
"1046","SHOT",-0.386844973029334,"wrist",8476914,0,26
"1049","SHOT",-0.342274675570754,"snap",8476914,0,26
"1055","SHOT",-0.38538693402961,"wrist",8476914,0,26
"1061","SHOT",-0.328425616074929,"snap",8475883,0,18
"1069","SHOT",-0.161711736488441,"deflected",8475883,0,18
"1079","SHOT",-0.322309086897974,"wrist",8476914,0,26
"1080","SHOT",-0.296243477363201,"poke",8476914,0,26
"1084","SHOT",-0.349928767438697,"wrist",8475883,0,18
"1092","SHOT",-0.388135710061282,"wrist",8475883,0,18
"1108","SHOT",-0.356744401852769,"slap",8476914,0,26
"1109","SHOT",0.02058851794919,"bat",8476914,0,26
"1110","GOAL",-0.191433780369984,"wrist",8476914,1,26
"1118","SHOT",0.460863416385897,"backhand",8475883,0,18
"1121","SHOT",0.0712452816735693,"snap",8475883,0,18
"1124","SHOT",-0.388486113932607,"wrist",8475883,0,18
"1128","SHOT",-0.208932416280743,"wrist",8475883,0,18
"1129","SHOT",-0.369322386116732,"wrist",8475883,0,18
"1135","SHOT",-0.387600242982921,"wrist",8475883,0,18
"1138","SHOT",-0.368801087477639,"wrist",8475883,0,18
"1144","SHOT",-0.382505714617083,"wrist",8476914,0,26
"1154","SHOT",-0.351655768519282,"wrist",8476914,0,26
"1158","SHOT",-0.383804661318931,"wrist",8475883,0,18
"1159","SHOT",-0.34758140071863,"wrist",8476914,0,26
"1165","SHOT",-0.387476282613934,"wrist",8476914,0,26
"1169","SHOT",-0.344220199653059,"wrist",8476914,0,26
"1170","SHOT",-0.379053344807952,"wrist",8476914,0,26
"1173","SHOT",-0.385240572452135,"wrist",8476914,0,26
"1177","SHOT",-0.387564646501016,"wrist",8476914,0,26
"1181","SHOT",0.532014363385563,"tip-in",8476914,0,26
"1182","SHOT",-0.37398589954082,"wrist",8476914,0,26
"1186","SHOT",-0.345129604533509,"wrist",8476914,0,26
"1191","GOAL",-0.386243183949603,"snap",8476914,1,26
"1193","SHOT",-0.38324721908623,"wrist",8476914,0,26
"1195","SHOT",2.18852055876181,"backhand",8476914,0,26
"1201","SHOT",-0.386973652076346,"wrist",8476914,0,26
"1208","GOAL",1.3632523177301,"backhand",8476914,1,26
"1210","SHOT",-0.0605020498998074,"backhand",8475883,0,18
"1215","SHOT",-0.377664883958372,"wrist",8475883,0,18
"1226","SHOT",-0.388905350787081,"wrist",8476914,0,26
"1231","SHOT",-0.37292271135651,"wrist",8475883,0,18
"1235","SHOT",-0.342785523050251,"wrist",8476914,0,26
"1241","GOAL",-0.257789718920177,"wrist",8475883,1,18
"1250","SHOT",-0.377921503729646,"snap",8476914,0,26
"1260","GOAL",-0.386448934737699,"slap",8476914,1,26
"1263","SHOT",-0.358489574399452,"snap",8476914,0,26
"1273","SHOT",-0.359759157586262,"slap",8475883,0,18
"1275","GOAL",-0.280716647429216,"wrist",8476914,1,26
"1277","SHOT",-0.385294225331296,"wrist",8476914,0,26
"1289","SHOT",-0.386204721013029,"wrist",8476914,0,26
"1300","SHOT",1.28399094235917,"tip-in",8476914,0,26
"1304","SHOT",-0.373137581243341,"slap",8475883,0,18
"1309","SHOT",0.0607684698520828,"snap",8475883,0,18
"1312","SHOT",-0.372034824777157,"wrist",8475883,0,18
"1321","SHOT",-0.382042032529581,"wrist",8474596,0,6
"1323","SHOT",-0.384957512513264,"wrist",8478492,0,50
"1324","SHOT",-0.38750035210674,"wrist",8474596,0,6
"1333","SHOT",-0.386911405821892,"wrist",8478492,0,50
"1334","SHOT",-0.324731969577057,"wrist",8474596,0,6
"1337","SHOT",-0.366373957945556,"snap",8474596,0,6
"1343","SHOT",-0.376445592271707,"wrist",8474596,0,6
"1344","SHOT",-0.340525683936281,"wrist",8478492,0,50
"1345","SHOT",-0.359779529476597,"slap",8478492,0,50
"1352","SHOT",-0.375550175313606,"wrist",8478492,0,50
"1353","SHOT",-0.370740889772502,"wrist",8478492,0,50
"1369","SHOT",5.7029876129027,"tip-in",8474596,0,6
"1372","SHOT",-0.283594740733593,"wrist",8474596,0,6
"1387","SHOT",-0.358527375155481,"wrist",8474596,0,6
"1393","SHOT",-0.374598462742881,"wrist",8478492,0,50
"1401","SHOT",-0.386242946967677,"wrist",8478492,0,50
"1404","SHOT",-0.385863065795768,"wrist",8478492,0,50
"1408","SHOT",-0.364279130116665,"wrist",8474596,0,6
"1416","SHOT",-0.388520043841256,"wrist",8474596,0,6
"1417","SHOT",-0.31930254083438,"tip-in",8478492,0,50
"1425","GOAL",1.69394195521948,"deflected",8478492,1,50
"1428","SHOT",-0.388371835601371,"wrist",8474596,0,6
"1435","SHOT",-0.367932585506517,"slap",8478492,0,50
"1443","SHOT",-0.331696534726453,"wrist",8474596,0,6
"1445","SHOT",-0.354210881979912,"slap",8474596,0,6
"1458","SHOT",-0.386212967470737,"wrist",8474596,0,6
"1460","GOAL",-0.379294388792419,"wrist",8474596,1,6
"1474","SHOT",-0.371942239275222,"slap",8474596,0,6
"1475","SHOT",-0.365636406882475,"snap",8474596,0,6
"1483","SHOT",-0.359280929770578,"wrist",8474596,0,6
"1495","GOAL",-0.273580113821376,"wrist",8474596,1,6
"1506","SHOT",-0.350019795875269,"wrist",8474596,0,6
"1509","SHOT",2.36753398852636,"deflected",8474596,0,6
"1510","SHOT",-0.316034606272957,"bat",8474596,0,6
"1511","SHOT",-0.352636319309368,"wrist",8474596,0,6
"1518","SHOT",-0.280368282286879,"wrist",8474596,0,6
"1519","GOAL",-0.361855138670158,"slap",8474596,1,6
"1527","SHOT",-0.352039159076969,"snap",8474596,0,6
"1535","SHOT",-0.387334246598256,"wrist",8474596,0,6
"1541","SHOT",-0.376718983861313,"wrist",8474596,0,6
"1550","GOAL",-0.352436628243229,"wrist",8478492,1,50
"1554","SHOT",2.83086736182933,"backhand",8478492,0,50
"1559","GOAL",1.34438848797504,"tip-in",8478492,1,50
"1567","SHOT",-0.383388219910101,"wrist",8474596,0,6
"1578","SHOT",-0.385843984900835,"wrist",8478492,0,50
"1583","SHOT",-0.375346962884264,"wrist",8478492,0,50
"1584","SHOT",-0.328690310342297,"wrist",8478492,0,50
"1592","SHOT",-0.388706041715275,"wrist",8474596,0,6
"1595","SHOT",-0.382360676545165,"wrist",8474596,0,6
"1597","SHOT",-0.383014069936469,"wrist",8474596,0,6
"1602","GOAL",0.877337759715233,"backhand",8478492,1,50
"1616","SHOT",-0.369559800941163,"wrist",8474596,0,6
"1619","GOAL",-0.316000446654391,"wrist",8474596,1,6
"1622","SHOT",-0.367217543448757,"wrist",8478492,0,50
"1628","SHOT",2.08818679843727,"tip-in",8474596,0,6
"1634","GOAL",-0.18140014699398,"wrist",8474596,1,6
"1637","SHOT",-0.389124979561868,"wrist",8474596,0,6
"1640","SHOT",-0.387852371219496,"wrist",8478492,0,50
"1677","SHOT",1.98858126560531,"backhand",8482821,0,88
"1679","SHOT",2.38197610855282,"backhand",8482821,0,88
"1680","SHOT",-0.178933714394454,"wrist",8482821,0,88
"1682","SHOT",-0.364014682242058,"wrist",8476999,0,29
"1688","SHOT",-0.385518723357461,"snap",8482821,0,88
"1694","SHOT",0.168895113033361,"backhand",8482821,0,88
"1699","SHOT",-0.333138890570302,"wrist",8482821,0,88
"1704","SHOT",-0.385039515959447,"snap",8476999,0,29
"1706","SHOT",-0.378518390192311,"wrist",8476999,0,29
"1707","GOAL",3.52085316484277,"wrap-around",8476999,1,29
"1715","SHOT",-0.273388050664452,"wrist",8482821,0,88
"1719","SHOT",-0.385007582431031,"snap",8482821,0,88
"1741","SHOT",-0.321124964355769,"wrist",8482821,0,88
"1742","SHOT",-0.384847337305917,"wrist",8476999,0,29
"1745","SHOT",0.779204122481427,"tip-in",8476999,0,29
"1747","GOAL",1.48894580655138,"tip-in",8482821,1,88
"1750","SHOT",-0.277174422971248,"backhand",8476999,0,29
"1751","SHOT",-0.381489977571928,"wrist",8482821,0,88
"1759","SHOT",-0.387556745677598,"wrist",8476999,0,29
"1760","SHOT",-0.250469472132302,"wrist",8476999,0,29
"1763","SHOT",0.936607921566279,"backhand",8482821,0,88
"1765","SHOT",-0.38218449973259,"wrist",8482821,0,88
"1803","SHOT",0.00109597599987625,"wrist",8482821,0,88
"1804","SHOT",-0.0339919409805857,"wrist",8482821,0,88
"1806","SHOT",-0.0933175959567229,"wrist",8482821,0,88
"1809","SHOT",-0.366754376390568,"wrist",8482821,0,88
"1817","SHOT",0.346214017652036,"backhand",8476999,0,29
"1826","SHOT",-0.373826960810655,"wrist",8476999,0,29
"1829","SHOT",-0.289395339637454,"wrist",8476999,0,29
"1844","GOAL",-0.366131110502966,"wrist",8482821,1,88
"1852","SHOT",-0.386857796147017,"wrist",8482821,0,88
"1856","SHOT",-0.386496730655612,"wrist",8482821,0,88
"1863","SHOT",-0.384564646100658,"wrist",8476999,0,29
"1864","SHOT",1.07194149977086,"tip-in",8476999,0,29
"1870","SHOT",2.31863915205639,"backhand",8482821,0,88
"1875","SHOT",-0.288836650896932,"wrist",8482821,0,88
"1876","SHOT",-0.374772771932551,"wrist",8482821,0,88
"1899","SHOT",-0.374738817641286,"wrist",8476999,0,29
"1900","SHOT",-0.343685120129978,"wrist",8476999,0,29
"1904","SHOT",-0.382839714548156,"wrist",8476999,0,29
"1909","SHOT",-0.38779253071658,"slap",8476999,0,29
"1913","SHOT",-0.356101669226015,"wrist",8482821,0,88
"1915","SHOT",1.73494828106461,"tip-in",8482821,0,88
"1922","SHOT",0.0650478193189843,"wrap-around",8482821,0,88
"1926","SHOT",-0.388185719236389,"slap",8476999,0,29
"1930","SHOT",-0.385949102212346,"wrist",8482821,0,88
"1933","SHOT",-0.368805164935615,"wrist",8482821,0,88
"1939","SHOT",-0.368416001258662,"wrist",8476999,0,29
"1940","SHOT",-0.266886608085664,"wrist",8476999,0,29
"1943","SHOT",-0.380929736899226,"wrist",8482821,0,88
"1947","SHOT",-0.358718322700738,"wrist",8482821,0,88
"1948","SHOT",1.02470592690502,"tip-in",8482821,0,88
"1949","SHOT",-0.364109526344298,"wrist",8482821,0,88
"1965","SHOT",-0.382645427867673,"snap",8474593,0,5
"1966","SHOT",-0.2941951116803,"snap",8474593,0,5
"1971","SHOT",-0.272826850086621,"wrist",8474593,0,5
"1980","SHOT",-0.341388612982254,"wrist",8476945,0,28
"1983","SHOT",-0.377614263934546,"wrist",8476945,0,28
"1989","SHOT",-0.362651096794939,"slap",8474593,0,5
"1992","SHOT",-0.348801147547478,"slap",8474593,0,5
"1995","SHOT",-0.277970860193063,"wrist",8474593,0,5
"1998","SHOT",-0.286825921708219,"snap",8474593,0,5
"1999","SHOT",-0.0547391148671086,"poke",8474593,0,5
"2000","SHOT",-0.31613970647386,"wrist",8474593,0,5
"2002","SHOT",1.33577514460232,"backhand",8474593,0,5
"2016","SHOT",-0.250834297679898,"wrist",8474593,0,5
"2019","SHOT",-0.391398232323392,"wrist",8476945,0,28
"2031","SHOT",5.63380315390273,"backhand",8476945,0,28
"2039","SHOT",-0.304003808998563,"wrist",8476945,0,28
"2042","GOAL",-0.174753141047597,"wrist",8476945,1,28
"2050","GOAL",-0.381490300106896,"wrist",8474593,1,5
"2062","SHOT",-0.370241721994285,"snap",8476945,0,28
"2075","GOAL",-0.385884681627332,"wrist",8476945,1,28
"2077","SHOT",-0.308431664857701,"snap",8474593,0,5
"2080","SHOT",-0.348390975465558,"snap",8474593,0,5
"2083","SHOT",-0.328510696864029,"wrist",8474593,0,5
"2101","SHOT",-0.368104227152342,"wrist",8474593,0,5
"2109","SHOT",-0.344652037187308,"slap",8474593,0,5
"2112","SHOT",0.917501531826845,"deflected",8474593,0,5
"2113","SHOT",-0.276896136036585,"wrist",8474593,0,5
"2129","SHOT",3.32500136332354,"tip-in",8474593,0,5
"2136","SHOT",-0.295611466243657,"wrist",8476945,0,28
"2139","SHOT",-0.284960215191877,"wrist",8476945,0,28
"2142","SHOT",-0.321957662378859,"wrist",8476945,0,28
"2147","SHOT",-0.386582803859998,"wrist",8476945,0,28
"2152","GOAL",1.39515207664964,"deflected",8474593,1,5
"2166","SHOT",-0.298641364865565,"snap",8474593,0,5
"2169","SHOT",-0.28857010868386,"snap",8474593,0,5
"2170","SHOT",-0.349244391013272,"slap",8474593,0,5
"2173","SHOT",-0.296972888909877,"snap",8474593,0,5
"2174","GOAL",-0.343738987747274,"wrist",8476945,1,28
"2180","SHOT",-0.385083803347113,"wrist",8474593,0,5
"2192","SHOT",-0.38828476099863,"wrist",8476945,0,28
"2202","SHOT",3.93544785993206,"tip-in",8474593,0,5
"2204","SHOT",-0.238594887868157,"wrist",8474593,0,5
"2205","SHOT",-0.163544077318445,"wrist",8474593,0,5
"2210","SHOT",-0.379056275855167,"wrist",8476945,0,28
"2211","SHOT",-0.388571286691227,"wrist",8474593,0,5
"2213","SHOT",1.56163298503669,"deflected",8474593,0,5
"2223","SHOT",-0.388264029357754,"wrist",8474593,0,5
"2225","SHOT",-0.367711242676537,"wrist",8474593,0,5
"2227","SHOT",1.26412905766164,"backhand",8476945,0,28
"2236","SHOT",-0.381383662517831,"wrist",8476945,0,28
"2244","SHOT",-0.387565864348568,"slap",8474593,0,5
"2249","SHOT",-0.348640673995742,"wrist",8476945,0,28
"2252","SHOT",-0.379606027724933,"snap",8474593,0,5
"2256","SHOT",-0.146223460177254,"tip-in",8476945,0,28
"2277","SHOT",-0.387514683524552,"wrist",8474593,0,5
"2279","GOAL",-0.323910865702204,"wrist",8474593,1,5
"2288","SHOT",-0.388642898009412,"snap",8476945,0,28
"2294","GOAL",-0.332734204149427,"wrist",8476945,1,28
"2310","SHOT",-0.386349812983364,"wrist",8475660,0,10
"2317","SHOT",-0.38865333034734,"wrist",8480382,0,71
"2320","SHOT",-0.38504511626157,"wrist",8480382,0,71
"2322","SHOT",0.335525992480729,"wrap-around",8480382,0,71
"2329","SHOT",-0.286764741016902,"backhand",8475660,0,10
"2341","SHOT",-0.358708579920328,"slap",8480382,0,71
"2343","SHOT",-0.191929796374139,"wrist",8480382,0,71
"2348","SHOT",-0.356018429538377,"wrist",8480382,0,71
"2352","GOAL",-0.343838711795024,"snap",8475660,1,10
"2368","SHOT",-0.355078591729866,"slap",8475660,0,10
"2376","SHOT",-0.30905539444279,"wrist",8475660,0,10
"2381","SHOT",-0.0834673335485874,"wrist",8480382,0,71
"2387","SHOT",-0.330703585589536,"wrist",8480382,0,71
"2390","SHOT",-0.376297818213509,"wrist",8475660,0,10
"2397","SHOT",-0.355482891450991,"snap",8475660,0,10
"2399","SHOT",-0.281336215714348,"snap",8475660,0,10
"2404","SHOT",-0.313659434814276,"wrist",8480382,0,71
"2413","SHOT",-0.369014852019169,"wrist",8480382,0,71
"2414","SHOT",-0.384814615833985,"slap",8480382,0,71
"2416","SHOT",-0.370307584148054,"snap",8475660,0,10
"2423","SHOT",-0.36370270794162,"wrist",8480382,0,71
"2428","SHOT",-0.292845830701785,"backhand",8480382,0,71
"2434","SHOT",0.271213265898194,"backhand",8480382,0,71
"2438","GOAL",-0.353992009921781,"snap",8475660,1,10
"2441","SHOT",-0.379691431904531,"snap",8475660,0,10
"2444","SHOT",-0.387621417360789,"wrist",8475660,0,10
"2447","SHOT",-0.342346622256863,"backhand",8480382,0,71
"2451","GOAL",-0.375398837115684,"wrist",8475660,1,10
"2454","SHOT",-0.387321687411707,"wrist",8480382,0,71
"2460","SHOT",-0.302868184764746,"wrist",8475660,0,10
"2461","SHOT",-0.20578287344081,"backhand",8475660,0,10
"2463","SHOT",-0.384155290194757,"snap",8475660,0,10
"2470","GOAL",1.55928141252909,"tip-in",8480382,1,71
"2480","SHOT",-0.353251431992078,"slap",8480382,0,71
"2481","SHOT",-0.312255762633848,"wrist",8480382,0,71
"2482","SHOT",-0.215062914558378,"wrist",8480382,0,71
"2485","SHOT",-0.268876489709129,"wrist",8480382,0,71
"2503","SHOT",0.145252742078325,"wrist",8475660,0,10
"2504","SHOT",3.66191553899421,"backhand",8475660,0,10
"2505","SHOT",5.16127352670931,"backhand",8475660,0,10
"2509","SHOT",-0.362526627385353,"slap",8475660,0,10
"2510","SHOT",-0.36297390211048,"wrist",8475660,0,10
"2521","SHOT",-0.381539450329462,"snap",8480382,0,71
"2525","SHOT",-0.388861216539361,"wrist",8475660,0,10
"2528","SHOT",-0.386632765125401,"wrist",8480382,0,71
"2529","SHOT",-0.376379492280481,"snap",8480382,0,71
"2533","SHOT",-0.384238811351903,"wrist",8475660,0,10
"2536","SHOT",-0.368024152927253,"wrist",8480382,0,71
"2539","SHOT",0.607721331545362,"backhand",8480382,0,71
"2540","SHOT",2.34735496896892,"backhand",8480382,0,71
"2542","SHOT",-0.384342865239103,"snap",8480382,0,71
"2546","SHOT",-0.391636875903386,"wrist",8480382,0,71
"2547","GOAL",3.59417088977955,"deflected",8480382,1,71
"2559","SHOT",-0.385048391232013,"wrist",8475660,0,10
"2571","SHOT",-0.111815778854989,"wrist",8480382,0,71
"2573","SHOT",-0.122490745209982,"wrist",8480382,0,71
"2579","GOAL",0.902298988987088,"tip-in",8475660,1,10
"2590","SHOT",-0.347459562920612,"slap",8480382,0,71
"2591","SHOT",-0.386014192677677,"wrist",8475660,0,10
"2592","SHOT",-0.25355124327457,"backhand",8475660,0,10
"2594","SHOT",-0.372243084835971,"slap",8475660,0,10
"2595","SHOT",-0.381362059519223,"slap",8475660,0,10
"2596","SHOT",-0.360202301810528,"wrist",8475660,0,10
"2598","SHOT",-0.349798110833121,"snap",8480382,0,71
"2601","SHOT",-0.23363056652666,"wrist",8475660,0,10
"2604","SHOT",-0.355065173590775,"wrist",8475660,0,10
"2614","SHOT",-0.388593098439257,"slap",8475660,0,10
"2621","SHOT",-0.34762667881052,"wrist",8475660,0,10
"2622","SHOT",2.7574370627779,"backhand",8475660,0,10
"2625","SHOT",3.12941719909634,"backhand",8475660,0,10
"2629","SHOT",-0.30088798090138,"backhand",8480382,0,71
"2637","SHOT",-0.364560859705733,"wrist",8480382,0,71
"2648","SHOT",-0.389887545051102,"wrist",8477967,0,38
"2653","SHOT",-0.351554165726732,"wrist",8477967,0,38
"2661","SHOT",-0.385442481053119,"wrist",8477967,0,38
"2662","SHOT",-0.31281557383028,"snap",8477967,0,38
"2664","SHOT",-0.379511361573019,"wrist",8475789,0,13
"2665","SHOT",-0.353614361684266,"wrist",8475789,0,13
"2677","SHOT",-0.363174746431624,"snap",8477967,0,38
"2679","GOAL",3.15446472058837,"backhand",8475789,1,13
"2693","SHOT",-0.330451888540292,"wrist",8477967,0,38
"2697","GOAL",-0.367947025148928,"wrist",8475789,1,13
"2718","SHOT",2.58874475198707,"tip-in",8475789,0,13
"2719","SHOT",2.48438460542989,"tip-in",8475789,0,13
"2720","SHOT",-0.180643899169124,"wrist",8475789,0,13
"2728","SHOT",-0.387335616730222,"slap",8475789,0,13
"2729","SHOT",1.9250139045007,"backhand",8475789,0,13
"2730","SHOT",-0.387941104695719,"wrist",8475789,0,13
"2741","SHOT",-0.302614092230329,"wrist",8477967,0,38
"2743","SHOT",-0.372380753368861,"slap",8477967,0,38
"2747","SHOT",1.77476797937446,"wrap-around",8477967,0,38
"2749","SHOT",1.6932789944315,"tip-in",8477967,0,38
"2758","SHOT",-0.374881485893943,"wrist",8475789,0,13
"2759","SHOT",4.4701438042391,"backhand",8475789,0,13
"2760","GOAL",0.403979048259214,"bat",8475789,1,13
"2764","SHOT",-0.388714794646991,"wrist",8477967,0,38
"2766","SHOT",-0.368018253189484,"wrist",8477967,0,38
"2771","SHOT",-0.326378270184287,"snap",8477967,0,38
"2775","SHOT",-0.343634175004593,"wrist",8475789,0,13
"2779","SHOT",-0.355292361404578,"slap",8475789,0,13
"2783","GOAL",2.46399029335358,"deflected",8475789,1,13
"2785","SHOT",-0.359519995768717,"poke",8479973,0,63
"2789","SHOT",1.74655086140948,"tip-in",8477967,0,38
"2790","GOAL",-0.327654016612236,"snap",8477967,1,38
"2794","SHOT",-0.386092066478528,"wrist",8477967,0,38
"2801","GOAL",-0.369597853223135,"wrist",8479973,1,63
"2807","SHOT",0.105587066620847,"backhand",8477967,0,38
"2809","SHOT",-0.388547496101338,"wrist",8477967,0,38
"2813","SHOT",-0.3545011874059,"snap",8477967,0,38
"2819","SHOT",-0.336869858727168,"wrist",8479973,0,63
"2830","SHOT",-0.381167464847789,"wrist",8479973,0,63
"2840","SHOT",-0.339639207271059,"snap",8477967,0,38
"2857","SHOT",-0.379148329217181,"snap",8479973,0,63
"2860","SHOT",-0.369548037397903,"wrist",8477967,0,38
"2861","SHOT",1.94153076107969,"backhand",8477967,0,38
"2866","SHOT",-0.380004268579631,"wrist",8479973,0,63
"2870","GOAL",-0.187340471125857,"wrist",8479973,1,63
"2876","SHOT",-0.326600249528899,"wrist",8479973,0,63
"2877","SHOT",-0.325862604357472,"snap",8479973,0,63
